ABN	Latitude	Longitude	Aged_Care_Activities	Aged_Persons	Aboriginal_or_TSI	People_at_risk_of_homelessness	Charity_Name
39764204258	-32.93451516199963	151.72789598300062	Y	Y	Y		UCA - Presbytery Of The Hunter Adamstown Congregation Pudding Project
39765535515	-31.47429735099962	152.93150831500054		Y			Flamin Dragons Port Macquarie Incorporated
39784133202	-33.30180203799961	151.41289087600057			Y		St Peters Catholic College Tuggerah Lakes
39788564387	-33.8308360679996	148.70268516000056		Y			The Trustee For Gooloogong War Memorial Hall Trust
39790340944	-32.00556348699962	151.96103837400062			Y		Gloucester Ministers Fraternal
39794129163	-32.367033283999604	149.52278095000054					Gulgong Hospital Amenities Fundraising Committee
39794803823	-33.869599972999595	151.20695930500062					The Trustee For John Heney Trust
39795591866	-31.76887114099958	150.8395801420006					Catholic Parish Of St Joseph's Murrurundi
39803416428	-33.375190205999616	151.46311124900058					Bateau Bay Public School P & C Association
39804880719	-33.835768117999635	150.98242802300058		Y	Y	Y	Catholic Parish Of St Margaret Mary Merrylands
39837665766	-33.411717660999614	149.60134898400054		Y	Y	Y	Holy Trinity Parish Kelso Anglican Diocese Of Bathurst
39842385177	-33.7245669769996	151.09741956700054			Y		Loreto Normanhurst Limited
39843410869	-33.7361986239996	150.62966269500055					Mount Riverview P&C Association
39854265912	-33.88682111599962	151.23968108900056					Uniting Church In Australia Woollahra & Double Bay
39859197732	-33.88290336899962	151.15720052900065				Y	Uniting Church In Australia - Bondi Beach Mission Chapel By The Sea
39861993468	-33.858131303999585	151.20347491600057		Y		Y	Common Equity NSW Ltd
39866306788	-33.78638226199962	150.97661198400056					Community It And Training Inc
39872884950	-31.506548324999585	150.67789216500057			Y		Quirindi High School Parents And Citizens Association Incorporated
39873001789	-32.612644174999616	149.59606553600054					Mudgee Rescue Squad Inc
39874905678	-30.489665772999615	151.68197516400062					Armidale Duval Lions Club Hart Walker Appeal
39879232698	-31.626629657999615	152.80975981600056					Laurieton RSL sub-Branch (RSL NSW)
39891609952	-33.38655001199959	148.00749661200064	Y	Y	Y		Forbes And District Meals On Wheels Association Incorporated
39893395932	-35.19261916399961	147.40516960600064					Lake Albert Parents & Citizens Association Inc
39895401325	-32.9281920349996	151.7783598700006					The Trustee For National Trust Of Australia (NSW) St Marys Newcastle Conservation Appeal
39911685424	-33.760788005999586	151.14377420900064					Bori Korean Buddhist Society Of NSW Incorporated
39912263721	-33.769023327999605	150.91064893000055		Y			Blacktown Chinese Christian Church Inc
39916215144	-28.398363951999613	153.3359642760006				Y	Sri Chaitanya Saraswat Sridhar Sangha Incorporated
39922848563	-33.74759617299958	150.98135334400058	Y	Y		Y	Anglican Retirement Villages (Diocese Of Sydney)
39927783224	-33.894286061999594	151.20708631400055		Y		Y	Actors Benevolent Fund Of NSW Inc
39929678230	-33.7843253789996	151.17398258300057		Y		Y	The Sydney Society Of The New Church
39956019732	38.90521247927359	-123.22505600353105					The Oaks Pre-School Kindergarten Co-Operative Ltd.
39958868211	-34.439254458999585	150.4219222660006					Southern Highlands Foursquare Church
39970594785	-32.82539963199963	151.33133929200062		Y			Uca - Cessnock Bellbird Congregation
40000382669	-33.914066032999585	151.25958082600062			Y		University Of New South Wales Press Limited
40000406020	-33.882329012999605	151.11756328000058					Recover Purposes Pty Ltd
40002286553	-33.82778261499959	151.19393054500063					JDRF Australia
40002343615	-33.69132814799963	151.03189256600058					Pared Ltd
40002634853	-33.76805079899958	151.2711683820006					The Peer Support Foundation Ltd
40002862026	-32.922342630999594	151.73272493500065					Hunter Region SLSA Helicopter Rescue Service Limited
40004251101	-33.77186296999963	151.0827087090006		Y	Y	Y	Omf International
40008585135	-33.045012792999614	148.86048036300053					Mohair Australia Limited
40010786736	-31.452036318999603	152.73123595900063			Y		Wauchope High School P&C Association
40015972448	-33.8657998259996	151.21010919800062					Church Property Trust - Estate Fpc Morris Ordinance 1985
40019414176	-34.0107250949996	151.0851352360006		Y			Jacobean Singers Incorporated
40043220875	-33.78570360399959	150.9920225160006					The President Northmead Public School P&C Association
40048335318	-33.89487018999961	151.15236944700064					The Trustee For The Fort Street Foundation Educational Trust
40049664906	-34.5121072329996	144.84170676200063			Y		Hay Local Aboriginal Land Council
40050612336	-33.79456272099958	151.25038790800056					Ruach Ministries Limited
40062646155	-33.88800956999961	151.26214606700057					Ordo Templi Orientis Incorporated
40068759759	-33.88163959399958	150.97498849800058	Y	Y		Y	Villawood Senior Citizens Inc
40073033827	-33.4131422789996	151.35030362400062			Y		Our Lady Of The Rosary Catholic Primary School Wyoming
40075298846	-33.88810052299959	151.20646807300056					Presbyterian Church Of Australia
40076240191	-32.937829576999604	147.63222997700063	Y	Y		Y	Trundle Welfare & Community Services Association
40076381368	-33.97095973499961	151.13705854000057					Catholic Parish Of St Patrick Kogarah
40076810280	-32.923206988999596	151.72349112700056					Hunter School Of The Performing Arts Parents And Citizens Association
40078639832	-35.10750734499959	147.3720695150006					The Diocese Of Wagga Wagga As Trustee For St Columba's School Berrigan
40081108636	-34.570532629999605	150.4469387750006					Sutton Forest Public School P&C Association
40087592843	-32.710256611999625	151.52726142400059		Y			MAITLAND DISTRICT BAPTIST CHURCH
40087692586	-35.11216694199959	147.37193597900057					Greek Orthodox Church & Community Of Wagga Wagga
40091523401	-33.888206760999594	151.20732139900065					Guardian Education & Research Ltd 
40095196464	-33.85496723299963	151.07480758000054					Harvey Norman Foundation Limited
40097574473	-33.8373222019996	150.99029517300062					Rivers Of Living Water 
40099825107	-33.82821204299961	151.24473366600057					St Clements Mosman Education Fund
40102792174	-33.86569887799959	151.2101676370006					Lowy Institute For International Policy
40105898173	-33.86896722499961	151.20878558900063		Y			Calvary Retirement Community Ryde Limited
40107907335	-33.877264904999606	151.22091702600062		Y	Y	Y	St John's Community Services Limited
40119067353	-33.8657998259996	151.21010919800062					Anglican Media Council (Transitional Provisions) Ordinance 1993 Church Property
40120304725	-33.87406550999958	151.26262247300065					Sydney Omega Ensemble
40121482681	-33.922464142999615	151.07311652200065		Y			Iqra Youth Welfare Centre Incorporated
40124112983	-33.922464142999615	151.07311652200065					Hands Across The Water Australia 
40125905599	42.3598559329061	-71.05465824987749					Bioplatforms Australia Ltd
40127232709	-28.25726716899959	153.57707849900055					Catholic Parish Of St Anthonys Kingscliff - St Anthonys Primary Kingscliff
40127699334	-33.926145795999616	151.25321281800063					Institute For Cultural Diversity
40131900982	-33.91230234899962	150.98598399300056					St Martin's Anglican Church
40133680725	-32.93200341199963	151.7764998510006					Renew Newcastle Limited
40135335960	-33.894286061999594	151.20708631400055					Currency House Inc
40138489312	-32.17287943699961	152.49415447100057			Y		Kindilan Early Childhood Centre Inc.
40139489980	-35.090198705999626	144.03612243200064					Moulamein Pre School Inc
40141751004	-29.315826852999578	149.80969395000056	Y		Y	Y	Moree Presbyterian Church
40142117113	-33.8754469579996	151.21296530800055				Y	St Pauls Lutheran Congregation Sydney
40146251989	-33.88791755699958	151.18786343900058					Shaun Parker & Company Limited
40147656988	-33.81123017799962	150.97989063600062					I Help
40150928055	-28.552912203999597	153.49809370100058					Uplifting Australia
40153014156	-33.8657998259996	151.21010919800062					Womencorporatedirectors Australia Limited
40155085169	-33.415584826999634	151.34747082300055					Wildlife Animal Rescue And Care Society Inc.
40157616268	-33.814085261999594	150.98492692100058					Hebron Chinese Alliance Church Sydney Of C&Ma
40160804920	-34.05792515399963	151.15340716800063					Southern Metropolitan Region - Clubs NSW
40163779100	-33.81879561399961	151.22991262400058					Reach Out Volunteers Charity Limited
40164146445	-34.32708704799961	150.50549624600058					Bodhisaddha Forest Monastery Property Limited
40168819530	-33.82836780399958	151.08574911900064					Hands In Missions Incorporated
40184425260	-33.41001243599959	151.36619506900058		Y		Y	Wyoming Community Centre Inc
40186103326	-33.88831348699961	151.20814223300056		Y			The Trustee For Opera Australia Capital Fund
40188024397	-33.4833766579996	150.1553556420006		Y	Y	Y	Catholic Parish Of St.Patrick Lithgow
40227130382	-33.36156500199962	151.44363409600055		Y			The Lakes Evangelical Church Incorporated
40240161278	-34.052759115999606	150.69474600400054		Y			Catholic Parish Of St Paul's Camden
40244931595	-33.8657998259996	151.21010919800062					Coogee Parish - Acpt (1076
40245250660	-32.4980622049996	150.68983377700056					Martindale P And C
40246332415	-33.73658670399959	151.0682043670006		Y			Danish Church In Australia Incorporated
40273849864	-31.891727688999595	152.46941242300056					Taree Artists Inc
40282275317	-33.890744841999606	151.22844210000062					Historic Houses Association of Australia Inc.
40288970081	-33.89795004399963	151.1977190190006		Y	Y	Y	South Sydney Community Aid Co-Op Ltd
40289328446	-32.9158385279996	151.4785767910006					Kurri Kurri Christian Education Association Incorporated
40290127559	-32.92367691199962	151.62208042200064					Community Management Advisory Project Incorporated
40302077883	-33.89288089499962	151.1983973410006			Y		Cicada International Incorporated
40305024296	-32.268539506999616	148.6136196280006					Open Brethren Assembly Dubbo
40305863958	-34.55048257699963	150.39031385800058					Mittagong Congregation of Jehovah's Witnesses
40326518700	-33.921756630999596	151.0348916750006					Amitabha Buddhist Assoc Of NSW Incorporated
40328605503	-32.88989987299959	151.66199985400056					Glendore Public School P&C Assoc
40330662875	-30.665809549999608	151.4503991320006					Uralla Sub Brangh Of The Returned Andservices League Of Australia New Southwales Branch
40334602651	-33.88967171899958	151.27150841700063					The NSW Kashrut Authority Inc
40343427309	-33.79378745499963	151.0013867740006				Y	Catholic Parish Of St Monica North Parramatta
40363781303	-33.86598368199958	151.0698128000006			Y		Edmund Rice Centre For Justice & Community Education
40383894774	-33.8657998259996	151.21010919800062					Anglican Church Property Trust (Sydney) Long Term Pooled Investment Fund
40386568746	-33.44731931599961	150.9949016450006					The Heidi Edwards Family Fund
40400211678	-33.8657998259996	151.21010919800062					Balgowlah Parish - Acpt (1022)
40409258077	-33.88693673499961	151.21231194900054					The Girls & Boys Brigade
40412060030	-33.775189119999595	151.16866985600063					Sydney Metropolitan Wildlife Services Incorporated
40415637556	-33.77197531599961	151.08258812800057					Sydney Bible Baptist Church Incorporated
40415784889	-30.029342129999577	148.11175376600056					Walgett Aged Accommodation Assoc Inc
40417868836	-34.20949921899961	150.97602244600057		Y			Sri Venkateswara Educational Building Fund
40465646573	-33.82859804599963	150.9412685600006					Greystanes Primary School Parents And Citizens Association
40475018106	-33.98174597099961	150.85815904300057					Ingleburn North Public School P&C Association Incorporated
40477437306	-33.929509998999606	150.84861465500057					Missionaries Apostles Of Christ In The Eucharist (Mace) Incorporated
40479448110	-33.89725452299962	150.8850052090006					Cecil Hills Congregation of Jehovah's Witnesses
40481078957	46.9189999780005	7.027440014000433					Australian Society Of Orthodontists' Foundation For Research & Education
40482139863	-33.86598368199958	151.0698128000006					Horn Of Africa Relief And Development Agency Of Australia
40499841523	-33.94879678899963	151.05030584800056					Presbyterian Church Of Australia In The State Of NSW Parish Of Riverwood Punchbowl
40503187303	-33.88430884799959	151.24522666600058					The Windmill Trust
40506635273	-33.88618324999959	151.2109217260006			Y	Y	Consumer Credit Legal Centre NSW Inc
40511523358	-33.743546891999586	150.82138846800058		Y			New Creation Christian Ministries
40512011470	-33.8657998259996	151.21010919800062					Oatley West Parish - Acpt (1320)
40515485009	-33.805406844999595	151.0039757890006					Castle Hill Christian Education Association Incorporated
40517991414	-33.869599972999595	151.20695930500062					The Trustee For Western Australian Community Foundation Trust
40532179433	-34.416081419999614	150.88206423300062		Y			Catholic Parish Of St Brigid's Gwynneville
40540320559	-33.415584826999634	151.34747082300055					Gosford Rotary Trust
40547710465	-33.6128610599996	150.83160365400056	Y	Y		Y	Vineyard College Incorporated
40548518451	-33.869599972999595	151.20695930500062					Roy Russel Estate
40577146605	-33.87014061599962	151.20691667800054					The Trustee for the HCF Research Foundation
40582130562	-34.814213155999596	147.19696280800054		Y			Uca-Coolamon
40591297030	-28.827831144999607	153.4178922710006			Y	Y	Ballina Region Community Collece Inc
40598569582	-33.87484317399958	151.1252925510006					Sydney Turkish Peoples House Inc
40624093648	-32.96000228099962	151.62498685300056		Y		Y	Full Gospel Church Of Australia Speers Point
40628892639	-33.33010612499959	151.50509171100055					MALTESE PAST PUPILS & FRIENDS OF DON BOSCO (NSW) INCORPORATED
